"action.invoked","Console.TableResult.GoToScriptsDirectory","com.intellij.database","JB_BUNDLED","1","1","12064","321916"
"action.invoked","Unwrap","","PLATFORM","9","11","12064","321916"
"action.invoked","EditorToggleShowIndentLines","","PLATFORM","1","4","12064","321916"
"action.invoked","ToggleBookmark5","","PLATFORM","1","1","12064","321916"
"action.invoked","SonarLint.toolwindow.Configure","org.sonarlint.idea","LISTED","6","8","12064","321916"
"action.invoked","SafeDelete","","PLATFORM","6","23","12064","321916"
"action.invoked","MarkExcludeRoot","","PLATFORM","10","18","12064","321916"
"action.invoked","ProjectView.ShowExcludedFiles","","PLATFORM","3","9","12064","321916"
"action.invoked","QuickEvaluateExpression","","PLATFORM","1","1","12064","321916"
"action.invoked","Scala.ExpandImplicits","org.intellij.scala","JB_NOT_BUNDLED","1","2","12064","321916"
"action.invoked","HighlightUsagesInFile","","PLATFORM","7","11","12064","321916"
"action.invoked","ConvertToWindowsLineSeparators","","PLATFORM","3","5","12064","321916"
"action.invoked","git-commit-message-plugin.GetCommitMessageAction","git-commit-message-plugin","LISTED","1","1","12064","321916"
"action.invoked","performancePlugin.ExecuteScriptAction","com.jetbrains.performancePlugin","JB_BUNDLED","2","2","12064","321916"
"action.invoked","AssemblyExplorerOpenFolder","","PLATFORM","1","1","12064","321916"
"action.invoked","StringManipulation.ToPascalCaseOrCamelCase","String_Manipulation","LISTED","11","29","12064","321916"
"action.invoked","org.intellij.datavis.r.inlays.components.ImageSettingsAction","R4Intellij","JB_NOT_BUNDLED","17","29","12064","321916"
"action.invoked","SurroundWithEmmet","","PLATFORM","11","34","12064","321916"
"action.invoked","Scala.ShowImplicitConversions","org.intellij.scala","JB_NOT_BUNDLED","5","7","12064","321916"
"action.invoked","PhpGenerateConstructor","com.jetbrains.php","JB_BUNDLED","8","21","12064","321916"
"action.invoked","ReplaceInPath","","PLATFORM","47","128","12064","321916"
"action.invoked","com.indulgent.jetbrains.plugin.code.comment.view.actions.AddCommentAction","com.jmg.codecomment","LISTED","1","2","12064","321916"
"action.invoked","zd.zero.waifu.motivator.plugin.actions.ShowWaifuOfTheDayAction","zd.zero.waifu-motivator-plugin","LISTED","2","3","12064","321916"
"action.invoked","WebServicesPlugin.GenerateWsdlFromJava","com.jetbrains.jax.ws","JB_BUNDLED","3","4","12064","321916"
"action.invoked","krasa.grepconsole.action.OpenConsoleSettingsAction","GrepConsole","LISTED","1","4","12064","321916"
"action.invoked","ViewImportPopups","","PLATFORM","1","1","12064","321916"
"action.invoked","QuickChangeCodeFormatter","EclipseCodeFormatter","LISTED","2","2","12064","321916"
"action.invoked","EditBookmark","","PLATFORM","1","1","12064","321916"
"action.invoked","com.jetbrains.plugins.remotesdk.console.RunSshConsoleAction","org.jetbrains.plugins.remote-run","JB_BUNDLED","65","519","12064","321916"
"action.invoked","TogglePresentationMode","","PLATFORM","118","361","12064","321916"
"action.invoked","WelcomeScreen.Configure.VMOptions","","PLATFORM","61","87","12064","321916"
"action.invoked","SearchEverywhere","","PLATFORM","37","48","12064","321916"
"action.invoked","SliceBackward","","PLATFORM","6","14","12064","321916"
"action.invoked","DumpFocusableComponentHierarchyAction","","PLATFORM","3","3","12064","321916"
"action.invoked","StretchSplitToRight","","PLATFORM","1","1","12064","321916"
"action.invoked","ScrollPane-unitScrollRight","","PLATFORM","1","1","12064","321916"
"action.invoked","Elm.RunExternalElmFormat","org.elm.klazuka","LISTED","1","1","12064","321916"
"action.invoked","MTHighContrastAction","com.chrisrm.idea.MaterialThemeUI","LISTED","1","3","12064","321916"
"action.invoked","StringManipulation.OpenSettingsAction","String_Manipulation","LISTED","1","1","12064","321916"
"action.invoked","Arrangement.Custom.Token.Rule.Edit","","PLATFORM","8","8","12064","321916"
"action.invoked","Kotlin.NewFile","org.jetbrains.kotlin","JB_UPDATED_BUNDLED","3","8","12064","321916"
"action.invoked","ConvertJavaToKotlin","org.jetbrains.kotlin","JB_BUNDLED","1","17","12064","321916"
"action.invoked","Docker.AddDockerConnection","Docker","JB_NOT_BUNDLED","1","1","12064","321916"
"action.invoked","FullyExpandTreeNode","","PLATFORM","1","1","12064","321916"
"action.invoked","RiderNuGetRestoreForceAction","","PLATFORM","9","12","12064","321916"
"action.invoked","EditorPageDown","","PLATFORM","5","5","12064","321916"
"action.invoked","RiderExportToEditorConfig","","PLATFORM","1","1","12064","321916"
"action.invoked","OpenFileInConsole","GrepConsole","LISTED","2","2","12064","321916"
"action.invoked","SwiftGenerateDocComment","com.intellij.swift.doc","JB_BUNDLED","1","1","12064","321916"
"action.invoked","ActivateProblemsViewToolWindow","","PLATFORM","13","14","12064","321916"
"action.invoked","ImportSettings","","PLATFORM","17","29","12064","321916"
"action.invoked","WelcomeScreen.Update","","PLATFORM","50","60","12064","321916"
"action.invoked","RecentChanges","","PLATFORM","11","13","12064","321916"
"action.invoked","tasks.goto","com.intellij.tasks","JB_BUNDLED","12","54","12064","321916"
"action.invoked","LocalHistory.PutLabel","","PLATFORM","6","8","12064","321916"
"action.invoked","SliceForward","","PLATFORM","3","3","12064","321916"
